crime_place,crime_cnt
인천_계양,1
인천_남동,8
인천_동구,0
인천_미추홀,4
인천_부평,5
인천_서구,2
인천_연수,1
인천_옹진군,0
인천_중구,2
전주,1
정읍,0
제주,0
제천,0
진주,0
창원,3
천안,3
청주,6
춘천,0
충주,1
파주,1
평택,4
포항,2
강릉,18
거제,11
경산,3
경주,8
고양,23
광명,10
광주_광산,6
광주_남구,1
광주_동구,1
광주_북구,1
광주_서구,0
구리,2
구미,8
군산,0
군포,0
기타 도시,468
김천,7
김해,82
남양주,44
논산,6
대구_남구,1
대구_달서,1
대구_달성군,25
대구_동구,8
대구_북구,0
대구_서구,0
대구_수성,0
대구_중구,0
대전_대덕,0
대전_동구,0
대전_서구,0
대전_유성,4
대전_중구,1
도시이외,367
목포,1
범죄분류,국토의계획및이용에관한법률
부산_강서,6
부산_금정,0
부산_기장군,21
부산_남구,1
부산_동구,0
부산_동래,1
부산_부산진,3
부산_북구,0
부산_사상,0
부산_사하,12
부산_서구,4
부산_수영,0
부산_연제,2
부산_영도,1
부산_중구,0
부산_해운대,1
부천,0
서산,3
서울_강남,1
서울_강동,0
서울_강북,0
서울_강서,2
서울_관악,15
서울_광진,0
서울_구로,0
서울_금천,0
서울_노원,0
서울_도봉,0
서울_동대문,0
서울_동작,1
서울_마포,6
서울_서대문,4
서울_서초,0
서울_성동,0
서울_성북,0
서울_송파,3
서울_양천,0
서울_영등포,1
서울_용산,0
서울_은평,0
서울_종로,1
서울_중구,0
서울_중랑,2
성남,1
수원,2
순천,9
시흥,0
아산,0
안동,10
안산,3
안양,0
양산,17
여수,3
용인,48
울산_남구,0
울산_동구,0
울산_북구,1
울산_울주군,12
울산_중구,0
원주,32
의정부,1
이천,0
익산,1
인천_강화군,8
인천_계양,5
인천_남동,2
인천_동구,0
인천_미추홀,1
인천_부평,1
인천_서구,8
인천_연수,3
인천_옹진군,2
인천_중구,3
전주,11
정읍,7
제주,8
제천,5
진주,16
창원,23
천안,7
청주,30
춘천,6
충주,15
파주,20
평택,33
포항,6
강릉,131
거제,307
경산,146
경주,394
고양,909
광명,126
광주_광산,272
광주_남구,109
광주_동구,102
광주_북구,210
광주_서구,230
구리,125
구미,297
군산,269
군포,147
기타 도시,8260
김천,77
김해,751
남양주,604
논산,60
대구_남구,84
대구_달서,351
대구_달성군,135
대구_동구,207
대구_북구,247
대구_서구,99
대구_수성,270
대구_중구,128
대전_대덕,86
대전_동구,90
대전_서구,242
대전_유성,177
대전_중구,104
도시이외,2037
목포,179
범죄분류,근로기준법
부산_강서,341
부산_금정,174
부산_기장군,196
부산_남구,152
부산_동구,121
부산_동래,198
부산_부산진,329
부산_북구,119
부산_사상,216
부산_사하,171
부산_서구,55
부산_수영,153
부산_연제,136
부산_영도,51
부산_중구,98
부산_해운대,488
부천,619
서산,58
서울_강남,1507
서울_강동,225
서울_강북,145
서울_강서,561
서울_관악,388
서울_광진,261
서울_구로,433
서울_금천,555
서울_노원,177
서울_도봉,127
서울_동대문,277
서울_동작,129
서울_마포,560
서울_서대문,159
서울_서초,700
서울_성동,292
서울_성북,192
서울_송파,668
서울_양천,190
서울_영등포,350
서울_용산,270
서울_은평,193
서울_종로,394
서울_중구,504
서울_중랑,214
성남,770
수원,362
순천,202
시흥,408
아산,278
안동,126
안산,1055
안양,449
양산,336
여수,250
용인,382
울산_남구,335
울산_동구,90
울산_북구,145
울산_울주군,371
울산_중구,130
원주,295
의정부,423
이천,194
익산,293
인천_강화군,79
인천_계양,151
인천_남동,403
인천_동구,43
인천_미추홀,291
인천_부평,321
인천_서구,506
인천_연수,202
인천_옹진군,27
인천_중구,275
전주,566
정읍,59
제주,591
제천,83
진주,335
창원,1155
천안,733
청주,461
춘천,241
충주,237
파주,513
평택,763
포항,466
강릉,18
거제,83
경산,57
경주,52
고양,271
광명,31
광주_광산,105
광주_남구,38
광주_동구,23
광주_북구,61
광주_서구,70
구리,42
구미,109
군산,63
군포,40
기타 도시,2169
김천,19
김해,261
남양주,155
논산,9
대구_남구,16
대구_달서,144
대구_달성군,49
대구_동구,65
대구_북구,90
대구_서구,40
대구_수성,64
대구_중구,54
대전_대덕,28
대전_동구,16
대전_서구,49
대전_유성,70
대전_중구,31
도시이외,456
목포,42
범죄분류,근로자퇴직급여보장법
부산_강서,85
부산_금정,36
부산_기장군,62
부산_남구,36
부산_동구,24
부산_동래,44
부산_부산진,79
부산_북구,17
부산_사상,64
부산_사하,42
부산_서구,10
부산_수영,29
부산_연제,41
부산_영도,14
부산_중구,18
부산_해운대,137
부천,222
서산,11
서울_강남,592
서울_강동,78
서울_강북,36
서울_강서,170
서울_관악,135
서울_광진,75
서울_구로,179
서울_금천,306
서울_노원,72
서울_도봉,41
서울_동대문,99
서울_동작,42
서울_마포,199
서울_서대문,43
서울_서초,303
서울_성동,126
서울_성북,54
서울_송파,241
서울_양천,60
서울_영등포,132
서울_용산,79
서울_은평,40
서울_종로,136
서울_중구,205
서울_중랑,73
성남,220
수원,90
순천,63
시흥,114
아산,82
안동,28
안산,313
안양,191
양산,110
여수,71
용인,88
울산_남구,98
울산_동구,31
울산_북구,49
울산_울주군,105
울산_중구,34
원주,72
의정부,96
이천,59
익산,85
인천_강화군,10
인천_계양,48
인천_남동,123
인천_동구,18
인천_미추홀,60
인천_부평,97
인천_서구,129
인천_연수,61
인천_옹진군,0
인천_중구,67
전주,103
정읍,19
제주,82
제천,19
진주,68
창원,375
천안,172
청주,129
춘천,49
충주,80
파주,141
평택,155
포항,85
강릉,0
거제,14
경산,0
경주,0
고양,1
광명,0
광주_광산,0
광주_남구,0
광주_동구,0
광주_북구,0
광주_서구,0
구리,0
구미,0
군산,7
군포,5
기타 도시,420
김천,0
김해,1
남양주,1
논산,0
대구_남구,0
대구_달서,0
대구_달성군,0
대구_동구,0
대구_북구,0
대구_서구,0
대구_수성,0
대구_중구,0
대전_대덕,0
대전_동구,0
대전_서구,0
대전_유성,0
대전_중구,0
도시이외,39
목포,2
범죄분류,낚시관리및육성법
부산_강서,2
부산_금정,0
부산_기장군,2
부산_남구,0
부산_동구,0
부산_동래,0
부산_부산진,0
부산_북구,0
부산_사상,0
부산_사하,3
부산_서구,0
부산_수영,20
부산_연제,0
부산_영도,0
부산_중구,0
부산_해운대,1
부천,0
서산,0
서울_강남,0
서울_강동,0
서울_강북,0
서울_강서,0
서울_관악,0
서울_광진,0
서울_구로,0
서울_금천,0
서울_노원,0
서울_도봉,0
서울_동대문,0
서울_동작,0
서울_마포,0
서울_서대문,0
서울_서초,0
서울_성동,0
서울_성북,0
서울_송파,0
서울_양천,0
서울_영등포,0
서울_용산,0
서울_은평,0
서울_종로,0
서울_중구,0
서울_중랑,0
성남,0
수원,2
순천,0
시흥,3
아산,0
안동,0
안산,2
안양,0
양산,0
여수,13
용인,0
울산_남구,0
울산_동구,1
울산_북구,1
울산_울주군,0
울산_중구,0
원주,0
의정부,0
이천,0
익산,0
인천_강화군,2
인천_계양,0
인천_남동,1
인천_동구,0
인천_미추홀,0
인천_부평,1
인천_서구,0
인천_연수,1
인천_옹진군,20
인천_중구,7
전주,0
정읍,0
제주,5
제천,0
진주,0
창원,1
천안,0
청주,0
춘천,0
충주,0
파주,0
평택,0
포항,579
강릉,10
거제,3
경산,5
경주,4
고양,6
광명,7
광주_광산,4
광주_남구,1
광주_동구,2
광주_북구,1
광주_서구,3
구리,0
구미,2
군산,4
군포,1
기타 도시,99
김천,4
김해,7
남양주,3
논산,0
대구_남구,0
대구_달서,3
대구_달성군,3
대구_동구,4
대구_북구,4
대구_서구,1
대구_수성,2
대구_중구,0
대전_대덕,5
대전_동구,1
대전_서구,4
대전_유성,3
대전_중구,1
도시이외,21
목포,1
범죄분류,노동조합 및 노동관계조정법
부산_강서,2
부산_금정,3
부산_기장군,2
부산_남구,7
부산_동구,0
부산_동래,3
부산_부산진,2
부산_북구,2
부산_사상,2
부산_사하,2
부산_서구,0
부산_수영,3
부산_연제,2
부산_영도,2
부산_중구,0
부산_해운대,5
부천,4
서산,6
서울_강남,23
서울_강동,3
서울_강북,2
서울_강서,10
서울_관악,2
서울_광진,3
서울_구로,4
서울_금천,1
서울_노원,1
서울_도봉,0
서울_동대문,1
서울_동작,2
서울_마포,4
서울_서대문,6
서울_서초,10
서울_성동,3
서울_성북,1
서울_송파,6
서울_양천,0
서울_영등포,8
서울_용산,4
서울_은평,1
서울_종로,16
서울_중구,22
서울_중랑,2
성남,9
수원,1
순천,4
시흥,1
아산,8
안동,2
안산,14
안양,3
양산,0
여수,2
용인,3
울산_남구,21
울산_동구,5
울산_북구,5
울산_울주군,5
울산_중구,5
원주,5
의정부,5
이천,4
익산,8
인천_강화군,0
인천_계양,0
인천_남동,4
인천_동구,2
인천_미추홀,0
인천_부평,4
인천_서구,12
인천_연수,0
인천_옹진군,0
인천_중구,12
전주,12
정읍,1
제주,15
제천,0
진주,2
창원,9
천안,12
청주,6
춘천,9
충주,3
파주,4
평택,5
포항,8
강릉,0
거제,0
경산,0
경주,0
고양,0
광명,0
광주_광산,0
광주_남구,0
광주_동구,0
광주_북구,0
광주_서구,0
구리,8
구미,0
군산,0
군포,0
기타 도시,1
김천,0
김해,0
남양주,0
논산,0
대구_남구,0
대구_달서,0
대구_달성군,0
대구_동구,0
대구_북구,1
대구_서구,0
대구_수성,0
대구_중구,0
대전_대덕,0
대전_동구,0
대전_서구,0
대전_유성,0
대전_중구,0
도시이외,1
목포,1
범죄분류,농수산물유통 및 가격안정에 관한법률
부산_강서,0
부산_금정,0
부산_기장군,0
부산_남구,0
부산_동구,0
부산_동래,0
부산_부산진,0
부산_북구,0
부산_사상,2
부산_사하,0
부산_서구,0
부산_수영,0
부산_연제,0
부산_영도,0
부산_중구,0
부산_해운대,7
부천,0
서산,0
서울_강남,0
서울_강동,0
서울_강북,0
서울_강서,0
서울_관악,0
서울_광진,0
서울_구로,0
서울_금천,0
서울_노원,0
서울_도봉,0
서울_동대문,0
서울_동작,0
서울_마포,0
서울_서대문,0
서울_서초,0
서울_성동,0
서울_성북,0
서울_송파,2
서울_양천,0
서울_영등포,0
서울_용산,0
서울_은평,0
서울_종로,0
서울_중구,0
서울_중랑,0
성남,0
수원,0
순천,0
시흥,0
아산,0
안동,0
안산,1
안양,0
양산,0
여수,0
용인,0
울산_남구,1
울산_동구,0
울산_북구,0
울산_울주군,0
울산_중구,0
원주,0
의정부,0
이천,0
익산,0
인천_강화군,0
인천_계양,0
인천_남동,16
인천_동구,0
인천_미추홀,0
인천_부평,0
인천_서구,0
인천_연수,0
인천_옹진군,0
인천_중구,0
전주,0
정읍,0
제주,0
제천,0
진주,0
창원,0
천안,0
청주,0
춘천,0
충주,0
파주,0
평택,0
포항,0
강릉,13
거제,9
경산,19
경주,21
고양,33
광명,7
광주_광산,27
광주_남구,6
광주_동구,13
광주_북구,29
광주_서구,15
구리,18
구미,11
군산,27
군포,10
기타 도시,459
김천,12
김해,33
남양주,24
논산,15
대구_남구,7
대구_달서,22
대구_달성군,3
대구_동구,14
대구_북구,21
대구_서구,5
대구_수성,10
대구_중구,10
대전_대덕,16
대전_동구,12
대전_서구,41
대전_유성,12
대전_중구,13
도시이외,291
목포,35
범죄분류,농수산물의원산지표시에관한법률
부산_강서,9
부산_금정,3
부산_기장군,12
부산_남구,8
부산_동구,7
부산_동래,15
부산_부산진,16
부산_북구,11
부산_사상,21
부산_사하,14
부산_서구,6
부산_수영,20
부산_연제,9
부산_영도,5
부산_중구,3
부산_해운대,17
부천,26
서산,23
서울_강남,20
서울_강동,15
서울_강북,7
서울_강서,13
서울_관악,21
서울_광진,9
서울_구로,11
서울_금천,12
서울_노원,11
서울_도봉,6
서울_동대문,21
서울_동작,17
서울_마포,21
서울_서대문,12
서울_서초,12
서울_성동,8
서울_성북,9
서울_송파,28
서울_양천,11
서울_영등포,18
서울_용산,7
서울_은평,15
서울_종로,12
서울_중구,12
서울_중랑,13
성남,26
수원,16
순천,29
시흥,22
아산,24
안동,18
안산,20
안양,30
양산,16
여수,34
용인,13
울산_남구,13
울산_동구,7
울산_북구,8
울산_울주군,12
울산_중구,9
원주,40
의정부,11
이천,9
익산,20
인천_강화군,1
인천_계양,8
인천_남동,30
인천_동구,1
인천_미추홀,15
인천_부평,11
인천_서구,15
인천_연수,8
인천_옹진군,0
인천_중구,13
전주,77
정읍,6
제주,61
제천,9
진주,23
창원,67
천안,53
청주,69
춘천,17
충주,34
파주,12
평택,18
포항,45
강릉,0
거제,4
경산,1
경주,10
고양,64
광명,0
광주_광산,1
광주_남구,0
광주_동구,1
광주_북구,2
광주_서구,0
구리,0
구미,2
군산,2
군포,0
기타 도시,181
김천,1
김해,21
남양주,32
논산,5
대구_남구,0
대구_달서,0
대구_달성군,0
대구_동구,8
대구_북구,1
대구_서구,0
대구_수성,1
대구_중구,1
대전_대덕,0
대전_동구,4
대전_서구,0
대전_유성,2
대전_중구,0
도시이외,170
목포,0
범죄분류,농지법
부산_강서,1
부산_금정,10
부산_기장군,3
부산_남구,0
부산_동구,0
부산_동래,0
부산_부산진,0
부산_북구,0
부산_사상,0
부산_사하,0
부산_서구,0
부산_수영,0
부산_연제,0
부산_영도,0
부산_중구,0
부산_해운대,0
부천,0
서산,4
서울_강남,2
서울_강동,0
서울_강북,1
서울_강서,0
서울_관악,0
서울_광진,0
서울_구로,0
서울_금천,0
서울_노원,1
서울_도봉,0
서울_동대문,0
서울_동작,0
서울_마포,0
서울_서대문,0
서울_서초,0
서울_성동,0
서울_성북,0
서울_송파,0
서울_양천,0
서울_영등포,0
서울_용산,0
서울_은평,0
서울_종로,0
서울_중구,0
서울_중랑,0
성남,1
수원,0
순천,1
시흥,34
아산,27
안동,0
안산,8
안양,0
양산,3
여수,0
용인,19
울산_남구,0
울산_동구,0
울산_북구,3
울산_울주군,2
울산_중구,0
